,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,feature_key,text,extraction,verdict
80,80,80,80,80,80,80,80,80,80,CONFESSION,"הנאשם הודה, כי נשא אקדח הטעון במחסנית ריקה ובכיסו האחורי נמצאו 2 כדורים התואמים לאקדח.",True,ME-13-10-53169-537
81,81,81,81,81,81,81,81,81,81,TYPE_WEP,"הנאשם הודה, כי נשא אקדח הטעון במחסנית ריקה ובכיסו האחורי נמצאו 2 כדורים התואמים לאקדח.","['ברטה', 'אקדח', 'רימון']",ME-13-10-53169-537
82,82,82,82,82,82,82,82,82,82,AMMO_AMOUNT,"הנאשם הודה, כי נשא אקדח הטעון במחסנית ריקה ובכיסו האחורי נמצאו 2 כדורים התואמים לאקדח.","['2 כדורים ', 'מחסנית ריקה', 'שבתוכה כדורים ', 'שבתוכה קליעים ', '2 קליעים ', 'מחסנית']",ME-13-10-53169-537
83,83,83,83,83,83,83,83,83,83,STATUS_WEP,"הנאשם הודה, כי נשא אקדח הטעון במחסנית ריקה ובכיסו האחורי נמצאו 2 כדורים התואמים לאקדח.",['נשק עם מחסנית בהכנס'],ME-13-10-53169-537
84,84,84,84,84,84,84,84,84,84,CONFESSION,"כמו כן, הודה הנאשם, כי החזיק מתחת לכיסא הנהג שברכבו שקית ובה 17 כדורי אקדח ומחסנית לאקדח.",True,ME-13-10-53169-537
85,85,85,85,85,85,85,85,85,85,TYPE_WEP,"כמו כן, הודה הנאשם, כי החזיק מתחת לכיסא הנהג שברכבו שקית ובה 17 כדורי אקדח ומחסנית לאקדח.","['ברטה', 'אקדח', 'רימון']",ME-13-10-53169-537
86,86,86,86,86,86,86,86,86,86,AMMO_AMOUNT,"כמו כן, הודה הנאשם, כי החזיק מתחת לכיסא הנהג שברכבו שקית ובה 17 כדורי אקדח ומחסנית לאקדח.","['2 כדורים ', 'מחסנית ריקה', 'שבתוכה כדורים ', 'שבתוכה קליעים ', '2 קליעים ', 'מחסנית']",ME-13-10-53169-537
87,87,87,87,87,87,87,87,87,87,CONFESSION,"על פי עובדות כתב האישום המתוקן בהן הודה הנאשם הוא ייצר סמוך לתאריך 4.1.14 מטען חבלה מצינור מתכת הסגור בשני צדדיו שבתוכו חומר נפיץ, פתיל ו-47 קליעי נק""ל, וזאת  באופן שתוכנן כך שיגרום למותו של אדם עם התפוצצותו.",True,ME-14-03-48488-922
88,88,88,88,88,88,88,88,88,88,TYPE_WEP,"על פי עובדות כתב האישום המתוקן בהן הודה הנאשם הוא ייצר סמוך לתאריך 4.1.14 מטען חבלה מצינור מתכת הסגור בשני צדדיו שבתוכו חומר נפיץ, פתיל ו-47 קליעי נק""ל, וזאת  באופן שתוכנן כך שיגרום למותו של אדם עם התפוצצותו.","['ברטה', 'אקדח', 'רימון']",ME-14-03-48488-922
89,89,89,89,89,89,89,89,89,89,AMMO_AMOUNT,"על פי עובדות כתב האישום המתוקן בהן הודה הנאשם הוא ייצר סמוך לתאריך 4.1.14 מטען חבלה מצינור מתכת הסגור בשני צדדיו שבתוכו חומר נפיץ, פתיל ו-47 קליעי נק""ל, וזאת  באופן שתוכנן כך שיגרום למותו של אדם עם התפוצצותו.","['2 כדורים ', 'מחסנית ריקה', 'שבתוכה כדורים ', 'שבתוכה קליעים ', '2 קליעים ', 'מחסנית']",ME-14-03-48488-922
90,90,90,90,90,90,90,90,90,90,OBTAIN_WAY,"על פי עובדות כתב האישום המתוקן בהן הודה הנאשם הוא ייצר סמוך לתאריך 4.1.14 מטען חבלה מצינור מתכת הסגור בשני צדדיו שבתוכו חומר נפיץ, פתיל ו-47 קליעי נק""ל, וזאת  באופן שתוכנן כך שיגרום למותו של אדם עם התפוצצותו.","['ייצר', 'קיבל']",ME-14-03-48488-922
91,91,91,91,91,91,91,91,91,91,TYPE_WEP,"* בית המשפט גזר על הנאשם, בגין החזקת רימון הלם שהתפוצץ לאחר מכן במרפסת בית המתלונן, 9 חודשי מאסר בפועל ו-15 חודשי מאסר על תנאי .","['ברטה', 'אקדח', 'רימון']",ME-14-10-31218-522
92,92,92,92,92,92,92,92,92,92,USE,"* בית המשפט גזר על הנאשם, בגין החזקת רימון הלם שהתפוצץ לאחר מכן במרפסת בית המתלונן, 9 חודשי מאסר בפועל ו-15 חודשי מאסר על תנאי .",False,ME-14-10-31218-522
93,93,93,93,93,93,93,93,93,93,TYPE_WEP,"הנאשם הורשע במסגרת הסדר טיעון בעבירות בנשק, בכך שהחזיק רימון הלם אשר בסמוך מאוד להחזקתו, הושלך לעבר מרפסת בית המתלונן, התפוצץ והשמיע קול נפץ עז.","['ברטה', 'אקדח', 'רימון']",ME-14-10-31218-522
94,94,94,94,94,94,94,94,94,94,USE,"הנאשם הורשע במסגרת הסדר טיעון בעבירות בנשק, בכך שהחזיק רימון הלם אשר בסמוך מאוד להחזקתו, הושלך לעבר מרפסת בית המתלונן, התפוצץ והשמיע קול נפץ עז.",False,ME-14-10-31218-522
95,95,95,95,95,95,95,95,95,95,TYPE_WEP,"אמנם הפסיקה ריככה מעט את עמדתה בעניין רימון הלם, אך יש לזכור כי קרבתו של אדם לרימון הלם שהתפוצץ עלולה לגרום לו פציעה קשה.","['ברטה', 'אקדח', 'רימון']",ME-14-10-31218-522
96,96,96,96,96,96,96,96,96,96,TYPE_WEP,1,"['ברטה', 'אקדח', 'רימון']",
97,97,97,97,97,97,97,97,97,97,TYPE_WEP,"כתוצאה מכך נחת הרימון במרפסת והתפוצץ תוך גרימת קול נפץ עז, שהעיר את המתלונן ושכנו משנתם.","['ברטה', 'אקדח', 'רימון']",ME-14-10-31218-522
98,98,98,98,98,98,98,98,98,98,TYPE_WEP,"השיקולים הצריכים למתחם הם הערך החברתי הנפגע בעבירה זו, זכות האדם על גופו ושלום הציבור, זכויות אשר נפגעו מהחזקתו של נשק בלתי חוקי, לרבות החזקה של רימון הלם, שיש בו כדי לפגוע בגופו של אדם, אם הוא קרוב לרימון בשעת הפעלתו.","['ברטה', 'אקדח', 'רימון']",
99,99,99,99,99,99,99,99,99,99,TYPE_WEP,"ב""כ המאשימה ביקש לזקוף לחובת הנאשם את נסיבות ההחזקה של הרימון, בלב אזור מגורים צפוף בשעת לילה מאוחרת, וכן את העובדה שנעשה בו שימוש זמן קצר לאחר מכן, משהושלך לעבר מרפסת בית המתלונן.","['ברטה', 'אקדח', 'רימון']",ME-14-10-31218-522
100,100,100,100,100,100,100,100,100,100,USE,"ב""כ המאשימה ביקש לזקוף לחובת הנאשם את נסיבות ההחזקה של הרימון, בלב אזור מגורים צפוף בשעת לילה מאוחרת, וכן את העובדה שנעשה בו שימוש זמן קצר לאחר מכן, משהושלך לעבר מרפסת בית המתלונן.",False,ME-14-10-31218-522
101,101,101,101,101,101,101,101,101,101,TYPE_WEP,"לדבריו, היחסים בין המתלונן לנאשם הם יחסי שכנות קרובים, והמתלונן מבקר אצל הורי הנאשם מדי יום ביומו, לא הגיש תלונה נגד הנאשם, ואף אמר כי לא יתכן שהנאשם יזרוק את הרימון לעבר ביתו.","['ברטה', 'אקדח', 'רימון']",ME-14-10-31218-522
102,102,102,102,102,102,102,102,102,102,TYPE_WEP,"האירוע נשוא האישום קרה ביום 29/5/14 ואילו הנאשם נעצר באוקטובר 14', לאחר שנמצא DNA שלו על חלקי הרימון.","['ברטה', 'אקדח', 'רימון']",ME-14-10-31218-522
103,103,103,103,103,103,103,103,103,103,CONFESSION,"הנאשם הורשע על סמך הודאתו בהסדר בכתב אישום מתוקן בהחזקת  רימון הלם, כאשר הרימון הושלך סמוך לאחר מכן למרפסת ביתו של המתלונן, התפוצץ והשמיע קול נפץ עז.",True,ME-14-10-31218-522
104,104,104,104,104,104,104,104,104,104,TYPE_WEP,"הנאשם הורשע על סמך הודאתו בהסדר בכתב אישום מתוקן בהחזקת  רימון הלם, כאשר הרימון הושלך סמוך לאחר מכן למרפסת ביתו של המתלונן, התפוצץ והשמיע קול נפץ עז.","['ברטה', 'אקדח', 'רימון']",ME-14-10-31218-522
105,105,105,105,105,105,105,105,105,105,USE,"הנאשם הורשע על סמך הודאתו בהסדר בכתב אישום מתוקן בהחזקת  רימון הלם, כאשר הרימון הושלך סמוך לאחר מכן למרפסת ביתו של המתלונן, התפוצץ והשמיע קול נפץ עז.",False,ME-14-10-31218-522
106,106,106,106,106,106,106,106,106,106,TYPE_WEP,"כתב האישום אינו מייחס לנאשם את השלכת הרימון, אך ניתן להסיק מהעובדה שמיד שהרימון הושלך והתפוצץ סמוך לאחר שהנאשם החזיק בו, שלמצער לא שמר עליו מפני שימוש בו לרעה.","['ברטה', 'אקדח', 'רימון']",ME-14-10-31218-522
107,107,107,107,107,107,107,107,107,107,USE,"כתב האישום אינו מייחס לנאשם את השלכת הרימון, אך ניתן להסיק מהעובדה שמיד שהרימון הושלך והתפוצץ סמוך לאחר שהנאשם החזיק בו, שלמצער לא שמר עליו מפני שימוש בו לרעה.",False,ME-14-10-31218-522
108,108,108,108,108,108,108,108,108,108,TYPE_WEP,רק למזלו הטוב לא היה איש במרפסת השכן עת נחת בה הרימון והתפוצץ.,"['ברטה', 'אקדח', 'רימון']",ME-14-10-31218-522
109,109,109,109,109,109,109,109,109,109,TYPE_WEP,"אכן, שעה שברימון הלם עסקינן, הפסיקה ריככה מעט את עמדתה, אך יש לזכור כי קרבתו של אדם לרימון הלם שהתפוצץ עלולה לגרום לו פציעה קשה.","['ברטה', 'אקדח', 'רימון']",ME-14-10-31218-522
110,110,110,110,110,110,110,110,110,110,TYPE_WEP,יש לזכור כי יש ברימון הלם כדי לפגוע בגופו של אדם הקרוב לרימון בשעת הפעלתו.,"['ברטה', 'אקדח', 'רימון']",ME-14-10-31218-522
111,111,111,111,111,111,111,111,111,111,TYPE_WEP,"בנסיבות הענין, נוכח כל המקובץ לעיל, לאחר שעיינתי בפסקי דין נוספים העוסקים בעבירות שבוצעו בנסיבות דומות, ובהתחשב בחומרת העבירה שביצע הנאשם, בערכים החברתיים שנפגעו, במידת הפגיעה בהם, בנזק שצפוי היה להגרם, במדיניות הענישה הנוהגת ובכלל הנסיבות הקשורות בביצוע העבירה, אני רואה להעמיד את מתחם הענישה ביחס להחזקתו של רימון הלם, אשר בסמוך מאוד להחזקתו סמוך לבית המתלונן, הושלך לעבר מרפסת בית, התפוצץ והשמיע קול נפץ עז, בטווח של  8 - 20 חודשי מאסר בפועל.","['ברטה', 'אקדח', 'רימון']",ME-14-10-31218-522
112,112,112,112,112,112,112,112,112,112,HELD_WAY,"בנסיבות הענין, נוכח כל המקובץ לעיל, לאחר שעיינתי בפסקי דין נוספים העוסקים בעבירות שבוצעו בנסיבות דומות, ובהתחשב בחומרת העבירה שביצע הנאשם, בערכים החברתיים שנפגעו, במידת הפגיעה בהם, בנזק שצפוי היה להגרם, במדיניות הענישה הנוהגת ובכלל הנסיבות הקשורות בביצוע העבירה, אני רואה להעמיד את מתחם הענישה ביחס להחזקתו של רימון הלם, אשר בסמוך מאוד להחזקתו סמוך לבית המתלונן, הושלך לעבר מרפסת בית, התפוצץ והשמיע קול נפץ עז, בטווח של  8 - 20 חודשי מאסר בפועל.","['נשא', 'בית']",ME-14-10-31218-522
113,113,113,113,113,113,113,113,113,113,USE,"בנסיבות הענין, נוכח כל המקובץ לעיל, לאחר שעיינתי בפסקי דין נוספים העוסקים בעבירות שבוצעו בנסיבות דומות, ובהתחשב בחומרת העבירה שביצע הנאשם, בערכים החברתיים שנפגעו, במידת הפגיעה בהם, בנזק שצפוי היה להגרם, במדיניות הענישה הנוהגת ובכלל הנסיבות הקשורות בביצוע העבירה, אני רואה להעמיד את מתחם הענישה ביחס להחזקתו של רימון הלם, אשר בסמוך מאוד להחזקתו סמוך לבית המתלונן, הושלך לעבר מרפסת בית, התפוצץ והשמיע קול נפץ עז, בטווח של  8 - 20 חודשי מאסר בפועל.",False,ME-14-10-31218-522
114,114,114,114,114,114,114,114,114,114,TYPE_WEP,מתחת למושב הקדמי הימני נשא הנאשם את האקדח ובו מחסנית שבתוכה כדורים.,"['ברטה', 'אקדח', 'רימון']",ME-12-05-33444-999
115,115,115,115,115,115,115,115,115,115,HELD_WAY,מתחת למושב הקדמי הימני נשא הנאשם את האקדח ובו מחסנית שבתוכה כדורים.,"['נשא', 'בית']",ME-12-05-33444-999
116,116,116,116,116,116,116,116,116,116,AMMO_AMOUNT,מתחת למושב הקדמי הימני נשא הנאשם את האקדח ובו מחסנית שבתוכה כדורים.,"['2 כדורים ', 'מחסנית ריקה', 'שבתוכה כדורים ', 'שבתוכה קליעים ', '2 קליעים ', 'מחסנית']",ME-12-05-33444-999
117,117,117,117,117,117,117,117,117,117,HELD_WAY,בתיק שחור שהיה מונח ליד כיסא הנהג נשא הנאשם מחסנית ובה כדורים.,"['נשא', 'בית']",ME-12-05-33444-999
118,118,118,118,118,118,118,118,118,118,AMMO_AMOUNT,בתיק שחור שהיה מונח ליד כיסא הנהג נשא הנאשם מחסנית ובה כדורים.,"['2 כדורים ', 'ובה כדורים ', 'ובה קליעים ', 'מחסנית ריקה', 'שבתוכה כדורים ', 'שבתוכה קליעים ', '2 קליעים ', 'מחסנית']",ME-12-05-33444-999
