text,CIR_AMMU_AMOUNT_WEP,PUNISHMENT,CIR_TYPE_WEP,CIR_USE,CIR_OBTAIN_WAY_WEP,RESPO,CIR_PLANNING,REGRET,CIR_STATUS_WEP,GENERAL_CIRCUM,CIR_PURPOSE,CIR_HELD_WAY_WEP,CONFESSION,CIRCUM_OFFENSE
"בגזירת העונש המתאים לנאשם יש להתחשב בנסיבות שאינן קשורות לביצוע העבירה, ובענייננו יש להביא בחשבון כשיקול לקולא את הודאתו של הנאשם במיוחס לו בכתב- האישום המתוקן, אף שלא עשה כן בהזדמנות הראשונה.",0,0,0,0.0,0,0,0,0,0,0,0,0,1,0
בגיל 24 החל להשתמש בסמים מסוג קנאביס בנסיבות חברתיות אשר המשיך לשימוש יומיומי.,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0
בגין אישום זה הודה הנאשם והורשע בעבירה של קשירת קשר לביצוע פשע ובהצתה.,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0
בגין הרשעה זו נגזר על הנאשם עונש של 10 חודשי מאסר בפועל.,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
"בגין כל העבירות בהן הורשע רשדי, הוטל עליו עונש של 50 חודשי מאסר בפועל, 10 חודשי מאסר על תנאי, וקנס בסך 7,500 ₪.",0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
"בדברו האחרון, הביע הנאשם צער על מעשיו.",0,0,0,0.0,0,0,0,1,0,0,0,0,0,0
"בדברו לבית-המשפט, מסר הנאשם: ""אני מאוד מצטער.",0,0,0,0.0,0,0,0,1,0,0,0,0,0,0
"בדברי הנאשם לבית המשפט הביע צער וחרטה על ביצוע העבירה, טען כי הוא לוקח אחריות על מעשיו ומבקש לפתוח דף חדש.",0,0,0,0.0,0,0,0,1,0,0,0,0,0,0
בדיקות שתן שמסר נמצאו נקיות מסמים.,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0
"בהגיעו למקום, התקרב הנאשם לרכב בו נסע הסוכן והניח על רצפת הרכב, בין רגליו של הסוכן, שקית ובה נשק מסוג קרלו שבכוחו להמית אדם, וכן מחסנית תואמת.",1,0,1,0.0,0,0,0,0,0,0,0,1,0,1
"בהכרעת הדין נקבע ע""י בית המשפט המחוזי, כי אותו נאשם רכש מאדם שזהותו אינה ידועה נשק מסוג ""קרל גוסטב"" וכן מחסנית וכדורים.",0,0,0,0.0,1,0,0,0,0,0,0,0,0,1
"בהמשך ביום 17.10.21 בסמוך לשעה 10:37 נסע הנאשם עם אחר על קטנוע כאשר האחר נהג והנאשם יושב מאחור בקרית אתא, זאת כאשר הנאשם החזיק, נשא והוביל את האקדח הגנוב טען במחסנית ובה 9 כדורים וכדור נוסף בקנה, כשהם בתוך תיק צד על גופו (להלן: הפאוץ') כמו כן החזיק הנאשם בתוך הפאוץ' שתי שקיות ובתוכם 1.8 ג' סם מסוג קנאביס לצריכה עצמית.",1,0,0,0.0,0,0,0,0,0,0,0,0,0,1
"בהמשך לאמור לעיל, הגיעו השוטרים אלעד בניאס ומוהתדי חואלד (להלן: ""השוטרים"") לאזור המתחם, והבחינו בנאשם, עת הוא רץ עם האקדח בידו לכיוון שטח מיוער הנמצא בסמוך למקום (להלן: ""השטח המיוער"").",0,0,1,0.0,0,0,0,0,0,0,0,1,0,1
"בהמשך לדברי בא כוחו אמר גם הנאשם עצמו כי הוא מאשר את מה שכתוב בכתב האישום, ובכלל זה שהסבת כלי הנשק נעשתה לפני המכירה, ושבמהלך המכירה בוצע ירי לניסיון.",0,0,0,1.0,0,0,0,0,0,0,0,0,0,1
"בהמשך לכך כתב סעלוק לנאשם, כי ה-""גלילון"" לא נמכר לבדו אלא יחד עם אקדח ""זיגזאוור"", והמחיר המבוקש על שני הנשקים יחד הוא 115 אלף ₪.",0,0,1,0.0,0,0,0,0,0,0,0,0,0,1
"בהמשך לכך שאל הנאשם לדעתו של עמר בנוגע לרכישת שני ארגזי תחמושת M-16 במחיר 7,200 ₪ בציינו כי ארגז מכיל 999 כדורים.",1,0,1,0.0,0,0,0,0,0,0,0,0,0,1
"בהמשך לכך, נתפסו האקדח עם המחסנית והכדורים.",0,0,1,0.0,0,0,0,0,0,0,0,0,0,1
"בהמשך לכך, שלח הנאשם לאחר תמונת נשק 16-M והציע את הנשק בתמורה ל-60,000 ₪ לאחר משא ומתן ביניהם, הציע הנאשם לאחר כי ישלם חצי מהסכום המבוקש במזומן ואת יתרת הסכום בתשלומים.",0,0,1,0.0,0,0,0,0,0,0,0,0,0,1
"בהמשך מסר הנאשם לסוכן שקית נוספת שבתוכה 900 כדורי 5.56 מ""מ, כל זאת תמורת 19,000 ₪ במזומן, אשר העביר הסוכן לידי הנאשם.",1,0,0,0.0,0,0,0,0,0,0,0,0,0,1
"בהמשך, ביום 21.04.21 שוחח הנאשם עם אמין אל-עוזר והציע לו תחמושת מסוג כדורי 9 מ""מ תמורת 4,000 ₪.",0,0,1,0.0,0,0,0,0,0,0,0,0,0,1
"בהמשך, עת הגיעו השוטרים למקום, הם הבחינו בנאשם, כשהוא רץ עם האקדח בידו לכיוון שטח מיוער הנמצא בסמוך למקום, אם לא די בכך, הרי שכאשר הבחין הנאשם בשוטרים, הוא המשיך בריצה לכיוון השטח המיוער במטרה לברוח מהם, זאת כאשר הוא נושא ומוביל את האקדח הטעון, אותו אחז בידו.",0,0,1,0.0,0,0,0,0,1,0,0,1,0,1
"בהסתמך על בסיס זה טענה המדינה שמדובר בששה אירועים נפרדים שבגין כל אחד מהם יש מקום לקבוע מתחם שונה: אירוע החזקת תת המקלע המאולתר; מחסניות כדורים ואמצעים נוספים; אירוע החזקה ונשיאה של רובה בריחי; אירוע החזקת רובה סע 16 -M, ארבע מחסניות ורצועה לנשק; אירוע החזקה ונשיאת אקדח ברטה, מחסנית וכדורים; אירוע החזקת רובה MP5 ומחסנית ואירוע החזקת תת מקלע מאולתר, כדורים ומחסנית.",0,0,1,0.0,0,0,0,0,0,0,0,0,0,1
"בהתחשב במכלול השיקולים, יש להשית על הנאשם 20 חודשי מאסר בפועל ו-6 חודשי מאסר על תנאי.",0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
"בהתייחס לאישום השלישי טען ב""כ הנאשם כי מדובר במטען חבלה חלוד, ואף שהנאשם הציע לחוקריו לבוא לראות זאת בעיניהם הם סרבו.",0,0,1,0.0,0,0,0,0,0,0,0,0,0,1
"בהתייחס לעבירות מושא האישום הראשון, הודה הנאשם בפני שירות המבחן במעשיו, אולם, עולה מהתסקיר, כי הנאשם התקשה לקחת אחריות בגין החלק הפלילי שבמעשיו.",0,0,0,0.0,0,1,0,0,0,0,0,0,0,0
"בהתייחסו לנסיבות ביצוע העבירה נטען כי הנאשם נשא את הנשק לפרק זמן ""ספציפי ורגעי"", והניח אותו מאחורי הבית, כאשר הנאשם לא ניסה להעלים או לזרוק את הנשק.",0,0,0,0.0,0,0,0,0,0,0,0,1,0,1
בהתייחסו לעבירות הודה באופן חלקי בביצוען.,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0
בחינת נסיבות ביצוע העבירות מעלה שהנאשם החזיק במחסן בביתו ברובה מסוג תת מקלע מאולתר ובשתי מחסניות לצידו.,1,0,1,0.0,0,0,0,0,0,0,0,1,0,1
"בטיעוניה ציינה את עברו הנקי של הנאשם, אך לצד זאת ולחובתו כי נטילת האחריות על מעשיו נעשתה באופן פורמלי, כי ממשיך הוא להשליך את האחריות למעשיו על אחרים, וכי הנאשם ממזער ומטשטש את מעורבותו באירוע, כעולה מתסקיר שירות המבחן.",0,0,0,0.0,0,0,0,0,0,1,0,0,0,0
"ביאן אשר הבחינה בנאשם יורה, נמלטה לתוך הבית.",0,0,0,1.0,0,0,0,0,0,0,0,0,0,1
"ביום 08.01.19 שוחח הנאשם עם עמר ושאל אותו מתי יגיע לידיו אקדח מסוג ""גלוק"", במטרה לרכוש את האקדח מעמר ולמכרו לאחרים.",0,0,1,0.0,0,0,0,0,0,0,0,0,0,1
"ביום 17.3.2019 הודיע הנאשם לסוכן כי האקדח עליו שוחחו כבר נמכר, והציע למכור לסוכן נשק מסוג קרלו וכדורים תואמים תמורת 18,000 ₪.",0,0,1,0.0,0,0,0,0,0,0,0,0,0,1
"ביום 17/1/20 בשעה 21:55 לערך, נשא והוביל הנאשם על גופו בשכונת אל-בגדאד בכפר ג'ת (להלן: השכונה) תת מקלע מאולתר מסוג ""קרלו"" בקוטר 9 מ""מ שסוגל לירות כדור ובכוחו להמית אדם (להלן: הנשק) וכן מחסנית ריקה המתאימה לתת מקלע מסוג ""עוזי"" שהוסבה לשימוש בנשק (להלן: המחסנית), וזאת בלא רשות על פי דין לנשיאתם והובלתם.",1,0,0,0.0,0,0,0,0,0,0,0,1,0,1
"ביום 20.10.2019 שוחח הנאשם עם הסוכן, ועדכן אותו כי יוכל לספק לו 95 כדורים בלבד.",1,0,0,0.0,0,0,0,0,0,0,0,0,0,1
"ביום 21.1.2017, בשעות הצהריים, נפגש הנאשם עם אחמד בבניין והשניים סיכמו כי אחמד יסתיר עבור הנאשם את הנשק בביתו.",0,0,0,0.0,1,0,0,0,0,0,0,0,0,1
"ביום 23.01.19 פנה הנאשם למחמד סילוואד אסעלוק (להלן: ""סעלוק"") ושאל אותו האם יוכל להשיג עבורו נשק מסוג ""גלילון"", וזאת במטרה למכרו לאחרים.",0,0,1,0.0,0,0,0,0,0,0,0,0,0,1
"ביום 3/12/21 בשעה 20:35, החזיק הנאשם בביתו על גופו נשק דמוי תת מקלע מאולתר, שסוגל לירות כדור ובכוחו להמית אדם (להלן: הנשק), בלא רשות על פי דין להחזקתו; כן החזיק בחצר ביתו מחסנית המהווה אביזר לנשק (להלן: המחסנית), בלא רשות על פי דין להחזקתה.",0,0,0,0.0,0,0,0,0,0,0,0,1,0,1
ביום 9.05.21 נסע הנאשם לכפר מנדא ורכש מאדם שזהותו אינה ידועה למאשימה שש מחסניות ו-165 כדורים תואמי M-16.,1,0,1,0.0,0,0,0,0,0,0,0,0,0,1
ביחס לאירועים נשוא כתב האישום נאמר כי הנאשם ביטא תחושות של חרטה וכישלון מתוצאות מעשיו.,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0
"ביחס לביצוע העבירות באישום השני, הנאשם נטל אחריות באופן חלקי על ביצוען.",0,0,0,0.0,0,1,0,0,0,0,0,0,0,0
"ביחס לנסיבות ביצוע העבירות הוא הפנה לכך שמדובר בנשק מסוג קרלו שבטיחותו נמוכה, שתחמושת בצדו, כמו כן הפנה לעובדה שבשני מקרים הנאשם השליך את הנשק לגג סמוך או לחצר בית, ולולא הגיעה המשטרה הנשק היה יכול ליפול לידיים עוינות או לידי אדם לא מיומן.",0,0,1,0.0,0,0,0,0,1,0,0,0,0,1
"ביחס לנסיבות הקשורות בביצוע העבירה נתתי משקל לסוג הנשק – רובה M-16, שהוא כלי נשק התקפי בעל פוטנציאל קטילה משמעותי; לעובדה כי בצמוד לנשק החזיק הנאשם מחסנית; לעובדה שהנאשם הטמין את הנשק בתוך מגבת, שקית ומזרון במושב האחורי של הרכב, דהיינו במקום שבו יש לו גישה מהירה וזמינה לנשק; לנזק שנגרם בפועל מההחזקה ולנזק שעלול היה להיגרם.",0,0,1,0.0,0,0,0,0,1,0,0,1,0,1
"ביחס לנסיבות הקשורות לביצוע העבירות דנן, ציין כי הנאשם ושותפיו ביצעו את העבירות לאחר תיאום מפורט וקפדני.",0,0,0,0.0,0,0,1,0,0,0,0,0,0,1
"ביחס לנשקים הכבדים יותר, יש לקבוע לטעמי מתחם הולם שבין 1.5 עד 4 שנות מאסר בפועל ובגין החזקת האקדח בין 1 עד 3 שנות מאסר בפועל.",0,0,1,0.0,0,0,0,0,0,0,0,0,0,1
"ביחס לעבירה הציג עמדה קורבנית, כאשר לטענתו, לבקשת חבריו, הסכים להעביר נשק לחבר נוסף ואז נתקל בשוטרים כשהיה בדרך וירה באוויר כדי להפחיד את השוטרים כדי שלא ירדפו אחריו.",0,0,0,0.0,0,0,0,0,0,0,1,0,0,1
"ביחס לעבירות הנדונות, נאמר כי הנאשם לא לקח אחריות על המיוחס לו וטען כי בן דודו ביקש ממנו לשמור עבורו על כלי נשק אחד באופן חד פעמי למשך יומיים, וכך עשה.",0,0,0,0.0,1,1,0,0,0,0,0,0,0,1
בית המשפט גזר עליו מאסר למשך 20 חודשים ומאסר על תנאי.,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
"בית המשפט נדרש לגזור את דינו של הנאשם, בן 15 בעת ביצוע העבירות, שהודה בביצוע עבירה של החזקת נשק ותחמושת עבירה לפי סעיף 144 (א) רישא וסיפא לחוק העונשין וכן על עבירה של הפרת הוראה חוקית.",0,0,0,0.0,0,0,0,0,0,0,0,0,1,0
בית המשפט קבע מתחם עונש של 10 – 30 חודשים ועל כל אחד מהנאשמים השית עונש של 6 חודשי מאסר לריצוי בעבודות שירות וכן עונשים נלווים לרבות העמדת הנאשם בפיקוח של שירות המבחן לתקופה של 18 חודשים.,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
"בכתב האישום מתואר כי ביום 10.12.20 התקשר הסוכן לנאשם והשניים קבעו פגישה בבית חנינה, שם הציע הנאשם לסוכן לרכוש אחד משני אקדחים שהיו ברשותו – סטאר תמורת 30,000 ₪ או גלוק תמורת 45,000 ₪.",0,0,1,0.0,0,0,0,0,0,0,0,0,0,1
"בכתב האישום נאמר כי במעשיו המתוארים לעיל, ניסה הנאשם לפגוע שלא כדין במתלונן בקליע, בכוונה להטיל בו נכות או מום או לגרום לו חבלה חמורה; החזיק נשא והוביל נשק ותחמושת ללא רשות על פי דין בשתי הזדמנויות שונות; איים על המתלונן ועל אביו בפגיעה שלא כדין בגופו של המתלונן בכוונה להפחידם או להקניטם ועשה דבר בכוונה למנוע או להכשיל הליך שיפוטי.",0,0,0,0.0,0,0,0,0,0,0,1,0,0,1
"במהלך בריחתו, בשטח המיוער, השליך הנאשם את האקדח והמחסנית, והמשיך בבריחה, עד אשר נלכד על-ידי שוטרים נוספים, לאחר מרדף של כ-350 מטרים.",0,0,1,0.0,0,0,0,0,0,0,0,0,0,1
"במהלך החודשים שקדמו ליום 10.7.21, שידל הנאשם את החייל, בהצעות חוזרות ונשנות, לספק לו נשק ותחמושת מהצבא, על רקע שירותו בגולני.",0,0,0,0.0,1,0,0,0,0,0,0,0,0,1
"במהלך המרדף ירה ופגע במתלונן אחר ברגלו, ובהמשך פגע במתלונן שנפגע בידו, פעם נוספת.",0,0,0,1.0,0,0,0,0,0,0,0,0,0,1
"במהלך מחצית נובמבר 2014 או בסמוך לכך, פנה כרים אל הנאשם וביקש ממנו, כי יסייע בידו לרכוש רובה מסוג קלצ'ניקוב, זאת על מנת שיוכל לבצע באמצעותו פיגוע בישראל.",0,0,0,0.0,0,0,0,0,0,0,1,0,0,1
