Unnamed: 0,verdict,text,reject,PUNISHMENT,GENERAL_CIRCUM,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ
133,ME-22-12-47987-640,על מושב הנהג בהונדה נמצאו שני הכדים שהכילו כ- 350 גרם נטו של סם מסוכן מסוג KETAMINE.,0,0,0,1,1,0,0
134,ME-22-12-47987-640,"הנאשם במעשיו כמתואר בעובדות לעיל, בסיוע עמית ייבא שלא כדין לישראל סם מסוכן מסוג KETAMINE במשקל של 700 גרם נטו.",0,0,0,1,1,1,0
135,ME-22-12-47987-640,"הצדדים הגיעו להסדר טיעון לפיו הנאשם יודה בעובדות כתב האישום המתוקן, יורשע בעבירות המפורטות בו, ואין הסדר לעניין העונש.",1,0,0,0,0,0,0
136,ME-22-12-47987-640,הנאשם נעדר עבר פלילי.,0,0,1,0,0,0,0
137,ME-22-12-47987-640,"במסגרת הראיות לעונש מטעם הנאשם הוגש מסמך מכלא שקמה נ/1 ממנו עולה כי מיום מעצרו שולב הנאשם בקבוצת אדלר תקשורת במשפחה, 6 מפגשים, וסיימה, וכרגע הינו משולב בקבוצת התמודדות במעצר ובחוג מדיטציה.",1,0,0,0,0,0,0
138,ME-22-12-47987-640,"ב""כ המאשימה הודיע כי הוא מבקש להגיש מסמך ממשרד הבריאות ביחס לסם המסוכן אשר ייבא הנאשם.",1,0,0,0,0,0,0
139,ME-22-12-47987-640,"ב""כ הנאשם התנגד להגשת המסמך אשר טען כי הינו חוות דעת.",1,0,0,0,0,0,0
140,ME-22-12-47987-640,"לאור התנגדות ב""כ הנאשם הודיע ב""כ המאשימה כי הוא מוותר על הגשת המסמך הואיל והשתמע כי ב""כ הנאשם יבקש לחקור את עורכת המסמך.",1,0,0,0,0,0,0
141,ME-22-12-47987-640,"בהמשך ביקש ב""כ המאשימה להגיש מידע שהדפיס מאתר הכנסת והוסיף כי כאן אין לחקור את עורך המסמך, וב""כ הנאשם התנגד גם לכך.",1,0,0,0,0,0,0
142,ME-22-12-47987-640,בהחלטה שניתנה נקבע כי אין להתיר הגשת המסמך הואיל וההגשה אינה על פי דיני הראיות.,1,0,0,0,0,0,0
143,ME-22-12-47987-640,"עוד נקבע כי ככל שב""כ המאשימה מעוניין להגיש ראיה כלשהיא הוא רשאי לעשות כן ובלבד שההגשה הינה על פי דיני הראיות.",1,0,0,0,0,0,0
144,ME-22-12-47987-640,"בעקבות זאת ב""כ המאשימה הודיע כי אינו מבקש להגיש ראיה כלשהי לעונש.",1,0,0,0,0,0,0
145,ME-22-12-47987-640,בעניינו של הנאשם הוגש תסקיר שירות מבחן אשר יפורט אך בחלקו לאור צנעת הפרט.,1,0,0,0,0,0,0
146,ME-22-12-47987-640,"על פי התסקיר, הנאשם כבן 27, גרוש ואב לילדה, לא גויס לצבא בשל בעיות בריאות.",0,0,1,0,0,0,0
147,ME-22-12-47987-640,"הנאשם נעדר עבר פלילי, החל לצרוך סמים בגיל 13 בנסיבות חברתיות, ומגיל 17 החל לצרוך סמים מסוג קוקאין ו – LSD.",0,0,1,0,0,0,0
148,ME-22-12-47987-640,"לדבריו לא צרך כלל סמים מזה כ – 7 שנים, ואולם נכתב כי בחקירת המעצר עלה מידע שונה, כי אינו צורך סמים מזה כשנתיים.",0,0,1,0,0,0,0
149,ME-22-12-47987-640,הנאשם שלל בעייתיות ונזקקות טיפולית בחום ההתמכרויות.,1,0,0,0,0,0,0
150,ME-22-12-47987-640,"הנאשם קיבל אחריות, ביטא חרטה על התנהלותו, והכרה בחומרת מעשיו.",0,0,0,0,0,0,0
151,ME-22-12-47987-640,"הנאשם השתתף בקבוצות טיפוליות שונות בעת מעצרו, ומסר כי נתרם מהן.",0,0,1,0,0,0,0
152,ME-22-12-47987-640,"לאחר בחינת גורמי סיכון, מתקשה שירות המבחן להעריך את מצבו של הנאשם בתחום הסמים, ואת מידת קרבתו ועומק קשריו עם חברה שולית.",1,0,0,0,0,0,0
153,ME-22-12-47987-640,"לאור מאפייני אישיותו, חומרת העבירה והשלכותיה על הסביבה, ושלילת נזקקות טיפולית בתחום ההתמכרויות או אחר, לא בא שירות המבחן בהלצה טיפולית בענינו.",1,0,0,0,0,0,0
154,ME-22-12-47987-640,לנאשם היה מסייע ששמו מופיע בכתב האישום אך הנאשם הוא הדמות המרכזית העומדת מאחורי ייבוא הסם.,1,0,0,0,0,0,0
155,ME-22-12-47987-640,"במסגרת פסקי הדין שצוינו ע""י המאשימה ומוגשים לבית המשפט, עוסקים גזרי הדין בעיקרם בעבירות של ייבוא סמים מסוג מטאמפטאמינים, ונטען כי סם הקטמין על השפעותיו, אופן השימוש בו והמסוכנות מהפצתו, דומה לסם המטאמפטאמינים וחבריו, ומשכך יש לגזור גזירה שווה ביחס לעונש שיש להשית על הנאשם בגין עבירת הייבוא.",1,0,0,0,0,0,0
156,ME-22-12-47987-640,"ביחס לנסיבות הקשורות לביצוע העבירה, נטען כי קדם לה תכנון, הנאשם הוא שהגה והוציא אל הפועל את ביצוע העבירה, והנזק שהיה צפוי להיגרם מביצוע העבירה, ככל שהנאשם לא היה נתפס, הינו רב ומשמעותי לאור כך שמדובר בכמות גדולה של סם, ואין לזקוף את העובדה שלא נגרם נזק לזכותו של הנאשם, והנזק נמנע רק בשל עבודה משטרתית חקירתית ומודיעינית.",0,0,0,0,0,0,0
157,ME-22-12-47987-640,"מתחם העונש ההולם שהמאשימה סבורה שצריך להיקבע בעניינו של הנאשם, נע בין 40 ל- 70 חודשי מאסר בפועל.",1,0,0,0,0,0,0
158,ME-22-12-47987-640,"במסגרת גזירת העונש בתוך המתחם, יש לזקוף לזכותו של הנאשם את הודאתו וחסכון זמן שיפוטי.",0,0,0,0,0,0,0
159,ME-22-12-47987-640,"התסקיר אינו בא בהמלצה וגם מבחינת תוכנו, אנו סבורים שאינו מעלה ואינו מוריד בעניינו, ולאור האמור, התבקש למקם את עונשו של הנאשם בשליש התחתון של מתחם העונש ההולם.",1,0,0,0,0,0,0
160,ME-22-12-47987-640,"בנוסף, התבקש להשית מאסר על תנאי, פסילת רישיון נהיגה בפועל ועל תנאי וקנס משמעותי ויש חשיבות רבה לרכיב ענישה כלכלי משמעותי שירתיע את הנאשם ואחרים מלבצע עבירות דומות אשר מבוצעות ברגיל מתוך רצון לעשות רווח מהיר.",1,0,0,0,0,0,0
161,ME-22-12-47987-640,"הנאשם צעיר, בן 27, הודה ונטל אחריות מלאה על מעשיו.",0,0,1,0,0,0,0
162,ME-22-12-47987-640,"אין להקל ראש בעבירה שביצע הנאשם והוא צריך להיענש על כך, אין מחלוקת אך לא באופן ובדרך שבה מציעה המאשימה וגם לא במתחם שמציינת המאשימה שנטען כי הוא מנותק מהפסיקה שמוגשת על ידי ההגנה.",1,0,0,0,0,0,0
163,ME-22-12-47987-640,"כל פסקי הדין שהמאשימה הגישה, הם בעבירה של ייבוא סם אחר, זה לא סם הקטמין.",1,0,0,0,0,0,0
164,ME-22-12-47987-640,"מדובר במי שעצור תקופה ממושכת מאוד, מ- 4/12/22.",1,0,0,0,0,0,0
165,ME-22-12-47987-640,"כפי שעולה מהתסקיר, הוא עצור, בין היתר, בשל העדר חלופה, לו היה משוחרר, ניתן היה לשלבו בטיפול בקהילה, בעבודה.",1,0,0,0,0,0,0
166,ME-22-12-47987-640,"מדובר בנאשם עם פוטנציאל שיקומי טוב, שקיים אורח חיים נורמטיבי ותקין עד למעצרו.",1,0,0,0,0,0,0
167,ME-22-12-47987-640,"התסקיר חיובי, כבר עולה שהנאשם משלם מחיר על מעשיו, הוא גרוש, יש לו בת קטנה כבת שנתיים וחצי, אלה השנים הקריטיות, והנאשם לא זוכה לראותה בגלל מעשיו, וזה קושי ומחיר עצום, והתבקש להתחשב גם בכך.",0,0,1,0,0,0,0
168,ME-22-12-47987-640,"זה לא בא לידי ביטוי בתסקיר כי הוא הוגש טרם המלחמה, וזו גם התמודדות קשה עם האובדן של חברו.",1,0,0,0,0,0,0
169,ME-22-12-47987-640,"מהתסקיר עולה שהנאשם מדבר בכנות, בשקיפות עם שרות המבחן, החל מהאבחנה בצעירותו כלוקה בהפרעות קשב וריכוז, שילוב בפנימייה, הקמת העסק של חברה להגברה ותאורה שעובדת עד היום וגם גילוי לב, שאומר לשרות המבחן כי צרך סמים בעברו.",0,0,1,0,0,0,0
170,ME-22-12-47987-640,"לעניין ביצוע העבירה, יש נטילת אחריות וביטוי חרטה על מעשיו והכרה בחומרת המעשים.",0,0,0,0,0,0,0
171,ME-22-12-47987-640,"באשר לנסיבות ביצוע העבירה, מדברים על תקופה, מבלי שזה ישמע כטריגר חלילה, מדובר בתקופה רגישה בחייו של הנאשם לאחר הליך גירושין.",0,0,1,0,0,0,0
172,ME-22-12-47987-640,"לא מדובר במי שמכור לסמים, לא ניתן לשלבו בהליך טיפולי בשירות המבחן כי הוא עצור ולא ניתן לשלבו בטיפול בקהילה וזו הסיבה שאין המלצה טיפולית.",0,0,1,0,0,0,0
173,ME-22-12-47987-640,"לסם קטמין יש גם שימוש חוקי, זה מופיע ברשימת החומרים הפסיכותראופטים, תוספת 4 של אמנת האו""ם.",1,0,0,0,0,0,0
174,ME-22-12-47987-640,הוא מופיע גם בפקודת הסמים וזו עבירה.,1,0,0,0,0,0,0
175,ME-22-12-47987-640,"זה גם משמש לטיפול בדיכאון, בין היתר.",1,0,0,0,0,0,0
176,ME-22-12-47987-640,הוא נמצא בפקודת הסמים המסוכנים.,1,0,0,0,0,0,0
177,ME-22-12-47987-640,מתחם העונש ההולם הוא מאסר שיכול וירוצה בעבודות שרות ועד למאסר בפועל בן 18 חודשים.,1,0,0,0,0,0,0
178,ME-22-12-47987-640,"יש למקם את הנאשם שהודה ונעדר עבר, בתחתית המתחם.",0,0,1,0,0,0,0
179,ME-22-12-47987-640,"הנאשם עצור עד תום ההליכים, ולאור הזמן שחלף וההרתעה והמשברים שחווה והתפקוד התקין שלו עד לביצוע העבירה ובין כתלי הכלא, התבקש להסתפק בימי מעצרו.",1,0,0,0,0,0,0
180,ME-22-12-47987-640,הנאשם אמר כי עצם העובדה שייחסו סם שהוא סם אונס מביישת אותו.,1,0,0,0,0,0,0
181,ME-22-12-47987-640,"יש לו אחות קטנה בת 20 שחלילה לא יקרה לה דבר כזה, ויש לו ילדה שהוא לא יכול לחשוב שיקרה לה דבר כזה, זאת לא היתה כוונתו.",0,0,1,0,0,0,0
182,ME-22-12-47987-640,"נאמר שהוא לקח אחריות, היה בתקופה מבולבלת וזה לא מצדיק את מעשיו, והוא מצטער מאוד.",0,0,0,0,0,0,0
183,ME-22-12-47987-640,"בביצוע העבירה פגע הנאשם בערכים המוגנים שהם שמירה על הסדר החברתי, שלטון החוק, שלום הציבור, והצורך למנוע השלכות פליליות וחברתיות הנובעות מהסם המסוכן.",1,0,0,0,0,0,0
184,ME-22-12-47987-640,"הצורך להילחם בעבירות הסמים בכלל ובעבירות הייבוא בפרט, מודגש שוב ושוב בפסיקה.",1,0,0,0,0,0,0
185,ME-22-12-47987-640,"חומרת עבירות אלו, קיבלה ביטוי בענישה אשר נקבעה בחוק לצידן, ולצד העבירה של יבוא סם מסוכן מאסר למשך 20 שנים.",1,0,0,0,0,0,0
186,ME-22-12-47987-640,נסיבות ביצוע עבירת יבוא הסם המסוכן על ידי הנאשם חמורות בכמה היבטים.,1,0,0,0,0,0,0
187,ME-22-12-47987-640,"הנסיבות מצביעות על תכנון מוקדם ומדוקדק, ועל הפעלה של אחר לצורך ביצוע העבירה.",0,0,0,0,0,0,0
188,ME-22-12-47987-640,"הנאשם הינו הגורם המרכזי, המתכנן והמוציא אל הפועל של העבירה, תוך הסתייעות באחר והפעלתו.",0,0,0,0,0,1,0
189,ME-22-12-47987-640,"הנאשם מתכנן ומבצע את היבוא למקום שהוא מתכנן מראש, גורם ליבוא ארבעה כדים בעלי דופן כפולה בהם הוסלקו הסמים במשקל של 700 גרם נטו.",0,0,0,0,1,1,0
190,ME-22-12-47987-640,"הנאשם מנחה את המסייע לו להתקשר ולהגיע ברכב לקבלת הסם המסוכן, מתעדכן במהלך הדברים, מכווין אותו ולבסוף מקבל שני כדים שהותירה המשטרה בחבילה ואומר לו לשים אותם במושב הנהג של רכב.",1,0,0,0,0,0,0
191,ME-22-12-47987-640,"נסיבות אלו של יבוא סם מסוכן בכמות גדולה של 700 גרם, תוך תכנון, הסלקה והכל תוך הפעלת אחר ומעורבות של גורמים נוספים, מעמידות את העבירה אשר ביצע הנאשם ברף גבוה של חומרה, בנסיבות בה בוצעה.",0,0,0,0,1,0,0
192,ME-22-12-47987-640,"אשר לסוג הסם המסוכן ומידת פגיעתו, ב""כ המאשימה בחרו שלא להביא כל ראיה, על פי דיני הראיות, אך מדובר בכמות גדולה, ומדובר בנסיבות חמורות של ביצוע העבירה.",1,0,0,0,0,0,0
193,ME-22-12-47987-640,"לטיבו של הסם, אפנה לאמור בת.פ.",1,0,0,0,0,0,0
194,ME-22-12-47987-640,"(מחוזי מרכז-לוד) 1352-08-22 מ""י נ' אקסל דוד ניסים אסייה (10.8.2023) (אליו הפנה ב""כ הנאשם ביחס לענישה), שם נקבע ביחס לסם זה כי:",1,0,0,0,0,0,0
195,ME-22-12-47987-640,כל אלו מביאים למסקנה כי הפגיעה בערכים המוגנים על ידי הנאשם הינה ברף גבוה.,1,0,0,0,0,0,0
196,ME-22-12-47987-640,"הנאשם ייבא סם מסוכן תוך תכנון, הסלקה והפעלת גורמים נוספים, כאשר מדובר בסם מסוכן בכמות גדולה, סם אשר כאמור בת.פ.",0,0,0,0,0,1,0
197,ME-22-12-47987-640,"(מחוזי מרכז-לוד) 1352-08-22 מ""י נ' אקסל דוד ניסים אסייה (10.8.2023) ""...",1,0,0,0,0,0,0
198,ME-22-12-47987-640,"נכלל בקבוצת הסמים הקשים, מכונה ""סם המועדונים"" או ""סם האונס"", לרוב נעדר טעם, צבע וריח וגורם לתופעות לוואי חמורות.",1,0,0,0,0,0,0
