text,CIR_PUNISHMENT,CONFESSION,CIR_TYPE,REGRET,CIR_ROLE,GENERAL_CIRCUM,CIR_AMOUNT,RESPO,CIR_EQ
"בגין הרשעה זו נדון ל-15 חודשי מאסר בפועל, אך בעונש שהושת עליו לא היה כדי להרתיעו ולמנוע את חזרתו לביצוע עבירות דומות בחלוף שנים אחדות בלבד מאז שוחרר ממאסרו הקודם.",0,0,0,0,0,0,0,0,0
"במסגרת ההליך שלפני לא הופנה הנאשם לקבלת תסקיר, ולא הוצג כל מסמך או חוות דעת שבכוחם להצביע על שינוי באורחותיו של הנאשם או על הפחתת הסיכון הנשקף לציבור מצידו.",0,0,0,0,0,0,0,0,0
"בנסיבות אלה יש למקם את עונשו מעט מתחת לאמצע מתחם העונש ההולם שנקבע, לצד מאסר על תנאי וקנס כספי, אשר ייקח בחשבון את עונש המאסר הממושך ואת היכולות הכלכליות הדלות.",0,0,0,0,0,0,0,0,0
אשר על כן אני גוזר על הנאשם את העונשים הבאים:,0,0,0,0,0,0,0,0,0
"הקנס ישולם ב-10 תשלומים חודשיים, שווים ורצופים, החל מיום 14.9.21.",0,0,0,0,0,0,0,0,0
5129371זכות ערעור בתוך 45 ימים.,0,0,0,0,0,0,0,0,0
"ניתן היום,  כ""ו תמוז תשפ""א, 06 יולי 2021, במעמד הצדדים.",0,0,0,0,0,0,0,0,0
נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,0,0,0,0,0,0,0,0,0
"בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",0,0,0,0,0,0,0,0,0
"במקרה הנדון מדובר בסם שהינו נגזרת של אינדזול קרבוקסאמיד, שנכלל בפקודת הסמים המסוכנים לפני כ-7 שנים.",0,0,1,0,0,0,0,0,0
"הנאשם חבר לאחר וביחד פעלו לייבא כשני ק""ג של קנבינואיד סינטטי, מתוך תכנון וסיכום מוקדם.",0,0,1,0,0,0,1,0,0
"לא זו אף זו, בביתו החזיק הוא כמות גדולה נוספת מאותו סם ממש, כארבעה ק""ג, וכן קילוגרם נוסף של סם מסוג קנבוס.",0,0,1,0,0,0,1,0,0
"על-פי עובדות כתב האישום המתוקן, עובר ליום 23.8.20 הזמין אדם אחר (להלן: ""האחר""), מהונג קונג שתי חבילות המכילות סם מסוכן מסוג MDMB-4en-PINACA שהוא נגזרת של אינדזול קרבוקסאמיד (להלן: ""הסם המסוכן""), במשקל כולל של 1998.58 גרם.",0,0,1,0,0,0,1,0,0
"מיד לאחר מכן נעצר הנאשם ובדירתו נמצאו, בתוך שלוש חבילות, 3,989.97 גרם נטו מהסם המסוכן וכן 1,097.21 גרם סם מסוכן מסוג קנבוס, שלא לשימוש עצמי.",0,0,1,0,0,0,1,0,0
"לטענתו, מדובר בסם המכונה ""סם פיצוציות"", וככזה יש למקם אותו ברף הבינוני של מדרג החומרה, בין קנבוס וחשיש לבין סמים ""קשים"" יותר כגון MDMA או קוקאין.",0,0,0,0,0,0,0,0,0
"אף על פי כן מצא בית המשפט העליון באותו מקרה לדחות את ערעור הנאשם על עונש מאסר בן 30 חודשים שהושת עליו בגין ייבוא של כ-8 ק""ג ""סם פיצוציות"" המכיל חומר מסוג קאתינון.",0,0,1,0,0,0,1,0,0
"בשים לב לאלה, ובנסיבות העניין, נמצא לגזור על הנאשם 36 חודשי מאסר בפועל, מאסרים על תנאי וקנס בסך 8,000 ₪.",1,0,0,0,0,0,0,0,0
"36 חודשי מאסר בפועל, מיום המעצר – 24.8.20.",1,0,0,0,0,0,0,0,0
"12 חודשי מאסר על תנאי, והתנאי הוא כי במשך 3 שנים מיום שחרורו לא יעבור הנאשם כל עבירה מסוג פשע על פקודת הסמים.",1,0,0,0,0,0,0,0,0
"6 חודשי מאסר על תנאי, והתנאי הוא כי במשך 3 שנים מיום שחרורו מהמאסר לא יעבור הנאשם כל עבירה מסוג עוון על פקודת הסמים המסוכנים.",1,0,0,0,0,0,0,0,0
"קנס בסך 8,000 ₪ או 80 ימי מאסר תמורתו.",1,0,0,0,0,0,0,0,0
"הנאשם חבר לאחר וביחד פעלו לייבא כשני ק""ג של קנבינואיד סינטטי, מתוך תכנון וסיכום מוקדם.",0,0,1,0,0,0,1,0,0
"לא זו אף זו, בביתו החזיק הוא כמות גדולה נוספת מאותו סם ממש, כארבעה ק""ג, וכן קילוגרם נוסף של סם מסוג קנבוס.",0,0,1,0,0,0,1,0,0
"על-פי עובדות כתב האישום המתוקן, עובר ליום 23.8.20 הזמין אדם אחר (להלן: ""האחר""), מהונג קונג שתי חבילות המכילות סם מסוכן מסוג MDMB-4en-PINACA שהוא נגזרת של אינדזול קרבוקסאמיד (להלן: ""הסם המסוכן""), במשקל כולל של 1998.58 גרם.",0,0,1,0,0,0,1,0,0
"מיד לאחר מכן נעצר הנאשם ובדירתו נמצאו, בתוך שלוש חבילות, 3,989.97 גרם נטו מהסם המסוכן וכן 1,097.21 גרם סם מסוכן מסוג קנבוס, שלא לשימוש עצמי.",0,0,1,0,0,0,1,0,0
"אף על פי כן מצא בית המשפט העליון באותו מקרה לדחות את ערעור הנאשם על עונש מאסר בן 30 חודשים שהושת עליו בגין ייבוא של כ-8 ק""ג ""סם פיצוציות"" המכיל חומר מסוג קאתינון.",0,0,1,0,0,0,1,0,0
חלקו של הנאשם במעשים משמעותי שכן הוא שתיאם את קבלת הסם והיה אמור להחזיק בו.,0,0,0,0,1,0,0,0,0
"באשר לסיבות שאינן קשורות בביצוע העבירה, הרי שמדובר באדם כבן 41, שהודה במיוחס לו, נטל אחריות וחסך זמן ציבורי ניכר.",0,0,0,0,0,1,0,0,0
נסיבות חייו אינן פשוטות וגורלו לא שפר עליו.,0,0,0,0,0,1,0,0,0
"עם זאת, לא ניתן להתעלם מהעובדה כי לחובת הנאשם עבר פלילי רלבנטי, שאינו מאפשר למקם את עונשו בחלק התחתון של המתחם.",0,0,0,0,0,1,0,0,0
"במסגרת ההליך דנן לא הופנה הנאשם לקבלת תסקיר, ולא הוצגו כל מסמך או חוו""ד שבכוחם להצביע על שינוי באורחותיו או על הפחתת הסיכון הנשקף לציבור מצדו.",0,0,0,0,0,1,0,0,0
"בנסיבות אלה יש למקם את עונשו מעט מתחת לאמצע מתחם העונש ההולם שנקבע, לצד מאסר על תנאי וקנס כספי שייקח בחשבון את עונש המאסר הממושך ואת היכולות הכלכליות הדלות.",0,0,0,0,0,1,0,0,0
"ביחס לנסיבות שאינן קשורות בביצוע העבירה הזכיר כי לחובת הנאשם 8 הרשעות קודמות, כאשר הרשעתו האחרונה הנה גם כן בעבירת סמים, בגינה אף נשא תקופת מאסר בפועל, ובכל זאת שב לסורו בחלוף שנים אחדות בלבד.",0,0,0,0,0,1,0,0,0
הנאשם לא עבר כל הליך טיפולי ולא חלה הפחתה במסוכנותו.,0,0,0,0,0,1,0,0,0
"הסנגור המלומד הדגיש את נסיבותיו האישיות של הנאשם, ואת הקשיים האישיים עמם הוא מתמודד.",0,0,0,0,0,1,0,0,0
"לדבריו, הנאשם נשא אמנם בעבר מאסר בגין עבירת סמים, אך מדובר במעשים שאירעו לפני 5 שנים, ומאז לא עבר עבירות נוספות.",0,0,0,0,0,1,0,0,0
הנאשם הדגיש כי הוא רוצה לחזור לשגרת חייו ולבנות לעצמו חיים נורמטיביים.,0,0,0,0,0,1,0,0,0
"באשר לסיבות שאינן קשורות בביצוע העבירה, הרי שמדובר באדם כבן 41, אשר הודה במיוחס לו, נטל אחריות וחסך זמן ציבורי ניכר.",0,0,0,0,0,1,0,0,0
מדברי בא כוחו עולה כי נסיבות חייו אינן פשוטות וכי גורלו לא שפר עליו.,0,0,0,0,0,1,0,0,0
"עם זאת, לא ניתן להתעלם מהעובדה כי לחובת הנאשם עבר פלילי רלבנטי, אשר אינו מאפשר למקם את עונשו בחלק התחתון של המתחם.",0,0,0,0,0,1,0,0,0
"עיון בגיליון ההרשעות הקודמות שלו מלמד כי לחובתו מספר לא מבוטל של הרשעות, בעיקר בתחום עבירות האלימות.",0,0,0,0,0,1,0,0,0
"הרשעות אלו לבדן אולי לא היו מצדיקות החמרה של ממש עם הנאשם, שהרי מדובר כיום בעבירות סמים ולא בעבירות אלימות, אלא שהרשעתו האחרונה מחודש מאי 2016 עוסקת כל כולה בעבירות סמים חמורות, לרבות תיווך בסם מסוכן ועבירות של סחר וסיוע לסחר בסם.",0,0,0,0,0,1,0,0,0
"לצד הקולה יש להביא בחשבון את שיתוף הפעולה של הנאשם לאורך ההליך, את הודאתו, את לקיחת האחריות על מעשיו ואת החיסכון בזמן השיפוטי.",0,1,0,0,0,0,0,1,0
"לצד הקולה יש להביא בחשבון את שיתוף הפעולה של הנאשם לאורך ההליך, את הודאתו, את לקיחת האחריות על מעשיו ואת החיסכון בזמן השיפוטי.",0,1,0,0,0,0,0,1,0
"לבסוף שמעתי את דברי הנאשם עצמו, אשר הביע חרטה עמוקה והתנצל על מעשיו.",0,0,0,1,0,0,0,0,0
באמצעות פרקליטות מחוז ירושלים (פלילי),0,0,0,0,0,0,0,0,0
"ע""י ב""כ עו""ד מיכל אזולאי",0,0,0,0,0,0,0,0,0
"ע""י ב""כ עו""ד ארז בר-צבי",0,0,0,0,0,0,0,0,0
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), 7(ג), 13, 19א",0,0,0,0,0,0,0,0,0
"חוק העונשין, תשל""ז-1977: סע'  40ב, 40 ד, 40 ה, 244",0,0,0,0,0,0,0,0,0
"ביום 9.1.24 הורשע הנאשם לאחר שמיעת ראיות, בהכרעת דין מפורטת, בעבירות של ייבוא סם מסוכן, לפי סעיף 13 בצירוף סעיף 19א לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973 (להלן: ""הפקודה""), החזקת סם מסוכן שלא לצריכה עצמית לפי סעיף 7(א) בצירוף סעיף 7(ג) רישא לפקודה, ניסיון אספקת סם לפי סעיף 13 בצירוף 19א לפקודה, ושיבוש מהלכי משפט לפי סעיף 244 לחוק העונשין, תשל""ז-1977 (להלן: ""החוק"").",0,0,0,0,0,0,0,0,0
"בין הצדדים לא הייתה הסכמה לעניין העונש, והצדדים נותרו חופשיים בטיעוניהם.",0,0,0,0,0,0,0,0,0
הטיעונים לעונש נדחו עד לאחר קבלת תסקיר שירות המבחן בעניינו של הנאשם.,0,0,0,0,0,0,0,0,0
"צריכת די.אם.טי גורמת להשפעות פיזיולוגיות ופסיכדליות דומות לאלו של הסם הפסיכודלי LSD שעיקרן: גרימת הזיות, השריית תחושת ניתוק ושינוי במצב ההכרה.",0,0,0,0,0,0,0,0,0
"ביכולתו של הסם לגרום להשפעות לוואי חמורות, לאשפוזים ובמקרים מסוימים אף למוות.",0,0,0,0,0,0,0,0,0
הארמין הינו סם מסוכן לפי הפקודה.,0,0,0,0,0,0,0,0,0
"במועדים שאינם ידועים במדויק למאשימה עובר ליום 21.10.20, עמד הנאשם בקשר עם אדם בשם Jairo Zuluaga (להלן: ""איירו"") אותו הכיר בקולומביה, בעניין ייבוא סם האיוואסקה.",0,0,0,0,0,0,0,0,0
"הסם נשלח בתוך חבילה בדואר (להלן: ""החבילה""), לכתובתו הפרטית של הנאשם כפי שמסר אותה לאיירו, רחוב בבא סאלי 21 דירה 8 בביתר עילית, וזאת באמצעות חברת השילוח UPS (להלן: ""החברה"").",0,0,0,0,0,0,0,0,0
"על מנת להטעות את חברת השילוח ואת הרשויות ביחס לתוכן הבקבוק, ולהסוות את קיומו של הסם, הציג איירו בפני חברת השילוח מצג שווא בהצהירו כי הבקבוק מכיל צבע שמן צמחי.",0,0,0,0,0,0,0,0,0
"במועד שאינו ידוע למאשימה, ובמסגרת הקשר, התחייב הנאשם להשיב לאיירו את עלות המשלוח.",0,0,0,0,0,0,0,0,0
"לאחר שליחת החבילה, קיבל הנאשם מספר מעקב, בו השתמש לצורך מעקב אחר מיקום החבילה.",0,0,0,0,0,0,0,0,0
"ביום 31.10.20 הגיעה החבילה לישראל, וביום 2.11.20 עוכבה על ידי רשויות המכס בישראל.",0,0,0,0,0,0,0,0,0
"בעקבות כך, ובמסגרת מעקבו של הנאשם אחר מיקומה, פנה הנאשם ביום 2.11.20 לחברת UPS בצ'אט באתר האינטרנט של החברה, ונמסר לו כי המשלוח נמצא בבדיקה במכס.",0,0,0,0,0,0,0,0,0
"בהמשך לכך, פנה הנאשם שוב לחברה ועודכן ביום 11.11.20, כי החבילה תפוסה במכס.",0,0,0,0,0,0,0,0,0
"ביום 17.11.20 הודיעה החברה לנאשם, לבקשת משטרת ישראל, כי המשלוח שוחרר וניתן למסירה.",0,0,0,0,0,0,0,0,0
"הנאשם עמד בקשר, לרבות קשר טלפוני, עם החברה.",0,0,0,0,0,0,0,0,0
"במהלך שיחת תיאום בין הנאשם לחברה בעניין מסירת החבילה, ובעקבות חשדו של הנאשם, כי תוכנו האמיתי של המשלוח התגלה לרשויות, ביקש הנאשם מהחברה לשנות את שיטת מסירת המשלוח ממסירה ידנית בכתובתו לעיל, לאיסוף במכולת בעיר מגוריו.",0,0,0,0,0,0,0,0,0
"משמסרה החברה לנאשם, כי לא ניתן למסור את החבילה במכולת, תיאם הנאשם עם החברה שהמסירה תבוצע בכתובתו של הנאשם.",0,0,0,0,0,0,0,0,0
"ביום 19.11.20 העביר השוטר שלומי נחמן (להלן: ""השוטר שלומי"") 130 מ""ל מהסם לבקבוק אחר, יחד עם חומרים נוספים כך שייראה דומה לבקבוק (להלן: ""הבקבוק החלופי""), הכניס את הבקבוק החלופי לחבילה חדשה עליה הדביק מדבקות, והכניסה לשקית של החברה (להלן: ""החבילה החלופית"").",0,0,0,0,0,0,0,0,0
